Date,Open,High,Low,Close,Volume
2019-09-23,8487.84,8554.86,8373.24,8425.82,248692909
2019-09-24,8427.15,8468.94,8338.18,8399.13,284380895
2019-09-25,8386.81,8445.36,8306.72,8361.84,341044105
2019-09-26,8402.31,8451.32,8294.33,8314.88,233578839
2019-09-27,8254.48,8428.07,8214.81,8372.8,231116402
2019-09-30,8365.5,8436.25,8263.35,8419.77,344526913
2019-10-01,8469.92,8478.96,8349.43,8393.26,217424251
2019-10-02,8436.68,8468.61,8252.51,8301.65,273673839
2019-10-03,8278.81,8306.98,8216.69,8229.46,341775807
2019-10-04,8241.8,8263.69,8076.6,8124.85,296246173
2019-10-07,8072.29,8195.25,8015.8,8178.64,285833806
2019-10-08,8226.55,8258.09,8184.47,8185.84,187943898
2019-10-09,8183.65,8284.67,8125.11,8267.27,336068632
2019-10-10,8228.6,8284.89,8209.98,8237.79,331712765
2019-10-11,8227.0,8303.7,8080.7,8142.69,290080287
2019-10-14,8179.83,8287.11,8024.1,8083.62,293557581
2019-10-15,8115.49,8180.31,7958.53,7993.06,176845860
2019-10-16,8031.23,8039.8,7954.63,7990.86,275666194
2019-10-17,8001.5,8045.59,7921.11,7929.36,262581511
2019-10-18,7935.21,7994.35,7868.56,7923.23,343302376
2019-10-21,7973.43,8098.29,7916.99,8044.94,254683211
2019-10-22,8080.55,8095.19,8024.01,8068.23,296933571
2019-10-23,8092.99,8137.63,8017.04,8046.18,323606501
2019-10-24,8007.4,8082.62,7887.9,7986.96,217684765
2019-10-25,8003.75,8023.95,7985.97,8007.63,215574720
2019-10-28,8019.12,8042.82,7953.8,7974.01,180108648
2019-10-29,7960.11,7980.04,7915.73,7942.5,298328732
2019-10-30,7993.54,8036.53,7943.97,7975.83,192806608
2019-10-31,7961.04,8036.3,7897.4,8008.46,220911844
2019-11-01,7978.65,8084.43,7963.34,8065.04,281978973
2019-11-04,8049.53,8108.41,8000.67,8013.23,317404194
2019-11-05,7987.32,8032.4,7953.98,8000.0,198440859
2019-11-06,8018.43,8100.64,7944.33,8045.26,264394352
2019-11-07,8053.87,8082.47,7964.84,8015.21,286212787
2019-11-08,7971.93,8053.88,7932.03,7983.49,260687354
2019-11-11,8004.91,8055.96,7962.37,8023.46,237831855
2019-11-12,8024.5,8127.93,8007.65,8062.78,263451653
2019-11-13,8064.33,8064.69,7898.21,7961.13,260522414
2019-11-14,7965.08,8019.6,7945.04,7978.33,223099260
2019-11-15,7973.8,7975.66,7890.7,7940.81,309035922
2019-11-18,7936.02,8006.47,7845.34,7911.86,319074491
2019-11-19,7955.55,8030.86,7781.79,7830.62,270611823
2019-11-20,7829.68,7922.42,7824.85,7864.12,227099063
2019-11-21,7863.97,7954.02,7788.55,7939.79,251837233
2019-11-22,7937.71,8102.87,7853.45,8058.96,277886681
2019-11-25,8099.92,8130.19,7968.42,7997.7,199366119
2019-11-26,8018.68,8079.56,7964.52,8012.73,224189878
2019-11-27,8005.89,8040.06,7935.96,7956.83,221785036
2019-11-28,7884.75,8118.72,7854.13,8082.97,343485099
2019-11-29,8012.33,8209.21,7974.04,8119.73,197205429
2019-12-02,8101.37,8186.86,8097.55,8157.11,308257877
2019-12-03,8123.27,8147.25,8091.67,8123.68,247489390
2019-12-04,8137.36,8185.29,7999.9,8032.78,265232357
2019-12-05,8107.01,8107.01,7923.94,8007.11,232275624
2019-12-06,8007.97,8163.49,8006.61,8127.13,255228619
2019-12-09,8100.86,8169.03,8044.17,8096.29,213120238
2019-12-10,8105.85,8140.85,7970.62,8055.96,234107152
2019-12-11,8036.38,8054.4,7938.58,7980.51,294446587
2019-12-12,7984.89,8058.54,7970.89,8012.84,196741506
2019-12-13,7985.87,8162.74,7945.31,8061.53,210405686
2019-12-16,8045.64,8082.38,8016.88,8050.48,338226973
2019-12-17,8096.9,8137.03,7974.72,8038.16,333165047
2019-12-18,8066.02,8103.16,7990.34,8075.62,215975172
2019-12-19,8033.86,8101.33,7978.11,8018.39,198222463
2019-12-20,8066.27,8143.57,7994.1,8036.46,317994079
2019-12-23,8033.95,8157.4,7986.51,8110.56,242037236
2019-12-24,8095.59,8130.48,8008.77,8109.39,198997626
2019-12-25,8055.72,8221.11,7958.1,8129.04,199999286
2019-12-26,8128.23,8153.42,8103.51,8122.89,301425604
2019-12-27,8109.47,8118.51,8038.19,8098.18,325493441
2019-12-30,8105.9,8169.16,8097.8,8128.02,242205584
2019-12-31,8121.56,8242.79,8065.38,8189.21,189743525
2020-01-01,8174.61,8182.18,8088.86,8102.94,295833313
2020-01-02,8064.14,8195.36,7995.29,8163.97,264166449
2020-01-03,8136.64,8256.04,8078.21,8165.92,342067514
2020-01-06,8166.43,8174.34,8093.99,8134.75,267450137
2020-01-07,8121.37,8392.99,8085.04,8339.12,751284901
2020-01-08,8325.87,8350.04,8277.37,8280.32,342029272
2020-01-09,8274.3,8343.77,8224.89,8284.68,181969700
2020-01-10,8306.37,8409.38,8265.83,8402.81,262683568
2020-01-13,8429.3,8497.72,8252.82,8309.68,282808234
2020-01-14,8337.88,8362.64,8261.64,8301.96,316410514
2020-01-15,8294.46,8304.5,8230.12,8236.28,294184744
2020-01-16,8256.87,8373.9,8250.52,8338.29,185133540
2020-01-17,8356.65,8414.81,8304.64,8405.86,229125761
2020-01-20,8350.7,8473.38,8281.71,8402.45,297762431
2020-01-21,8473.68,8497.78,8437.62,8496.17,301133965
2020-01-22,8511.52,8564.05,8488.76,8517.53,330122582
2020-01-23,8509.29,8572.25,8485.75,8522.48,186177598
2020-01-24,8479.03,8570.16,8423.43,8502.76,238021681
2020-01-27,8502.87,8531.88,8355.41,8411.78,193008360
2020-01-28,8387.64,8433.22,8240.92,8311.94,182706633
2020-01-29,8293.05,8366.54,8246.96,8349.02,201264816
2020-01-30,8321.38,8489.63,8297.36,8478.77,304616519
2020-01-31,8493.27,8500.51,8363.3,8425.69,222470142
2020-02-03,8440.99,8501.62,8399.25,8489.18,206385261
2020-02-04,8398.85,8611.87,8358.81,8559.77,256391481
2020-02-05,8624.51,8652.01,8462.35,8533.76,176394605
2020-02-06,8575.63,8606.54,8487.9,8564.56,256187170
2020-02-07,8542.8,8587.66,8469.79,8495.63,332577577
2020-02-10,8470.2,8570.14,8426.65,8501.45,215774604
2020-02-11,8554.93,8641.55,8423.81,8424.96,175255857
2020-02-12,8370.24,8410.32,8320.5,8350.64,267717535
2020-02-13,8389.41,8510.6,8285.9,8359.07,299539183
2020-02-14,8400.67,8562.09,8376.76,8494.95,297648209
2020-02-17,8561.08,8612.56,8313.4,8360.92,198364923
2020-02-18,8348.98,8392.47,8318.21,8375.05,343738198
2020-02-19,8401.01,8424.98,8298.45,8381.81,297626981
2020-02-20,8352.6,8418.76,8300.9,8378.23,210474709
2020-02-21,8334.58,8448.45,8280.08,8398.01,256559644
2020-02-24,8421.08,8479.33,8288.56,8326.44,228953850
2020-02-25,8343.2,8405.67,8251.74,8325.16,319617670
2020-02-26,8316.13,8373.61,8293.61,8320.57,190962258
2020-02-27,8351.78,8355.98,8284.92,8323.37,220529188
2020-02-28,8331.72,8371.44,7997.09,8015.4,711827456
2020-03-02,8015.44,8126.97,7970.73,8059.75,177092461
2020-03-03,8104.14,8123.98,7955.61,8026.3,240141955
2020-03-04,7994.75,8136.34,7970.53,8121.33,317230741
2020-03-05,8133.07,8174.77,8034.77,8096.77,197538521
2020-03-06,8147.16,8161.91,8018.98,8055.76,255674111
2020-03-09,8064.05,8117.15,7596.6,7661.02,737589890
2020-03-10,7665.62,7698.11,7624.88,7650.22,212575318
2020-03-11,7673.11,7716.01,7637.8,7672.07,283355896
2020-03-12,7672.75,7725.63,7030.49,7042.96,471342674
2020-03-13,7040.12,7131.19,6990.9,7084.42,267017460
2020-03-16,7140.37,7149.21,6680.7,6687.7,728196185
2020-03-17,6684.59,6805.89,6630.88,6788.11,259818909
2020-03-18,6815.49,6835.68,6385.19,6407.98,561607148
2020-03-19,6418.52,6503.9,6385.17,6431.48,348517981
2020-03-20,6388.33,6440.06,6304.28,6414.02,192523509
2020-03-23,6413.85,6434.48,5564.57,5581.48,735699806
2020-03-24,5577.72,5636.75,5550.0,5596.95,323138390
2020-03-25,5603.1,5980.16,5554.88,5966.35,511635128
2020-03-26,5930.21,5942.08,5867.9,5884.69,179936149
2020-03-27,5867.22,5878.41,5772.91,5781.25,207940891
2020-03-30,5828.89,5854.99,5744.31,5758.26,260826373
2020-03-31,5772.4,5807.97,5729.07,5762.0,175119611
2020-04-01,5775.45,5845.79,5727.4,5822.46,335786637
2020-04-02,5833.95,5898.12,5781.31,5881.66,335514225
2020-04-03,5888.61,5896.86,5830.34,5892.5,240378386
2020-04-06,5914.6,5937.35,5755.71,5796.56,198879042
2020-04-07,5808.21,6357.66,5738.2,6300.86,727144883
2020-04-08,6291.93,6432.64,6215.28,6377.66,296373069
2020-04-09,6358.26,6501.91,6300.44,6465.25,205686535
2020-04-10,6502.26,6556.18,6382.95,6437.53,341037918
2020-04-13,6429.4,6573.91,6398.75,6491.03,180666980
2020-04-14,6455.93,6501.17,6364.1,6393.32,273971293
2020-04-15,6387.87,6454.49,6369.95,6422.79,346916439
2020-04-16,6469.3,6539.07,6420.73,6480.75,286842970
2020-04-17,6462.32,6559.24,6414.91,6528.01,186864086
2020-04-20,6540.49,6592.48,6496.11,6528.91,303202286
2020-04-21,6518.44,6657.91,6484.38,6644.11,270554194
2020-04-22,6662.19,6750.64,6650.68,6698.0,295253070
2020-04-23,6706.94,6754.72,6687.26,6711.64,230775458
2020-04-24,6708.48,6778.17,6657.62,6735.06,303097389
2020-04-27,6718.29,6773.62,6572.36,6620.19,282387827
2020-04-28,6620.9,6665.08,6579.62,6608.45,330706822
2020-04-29,6618.64,6661.79,6573.11,6625.11,297009423
2020-04-30,6582.88,6643.08,6533.77,6611.57,216570949
2020-05-01,6622.14,6723.25,6598.5,6683.64,238145061
2020-05-04,6663.57,6703.25,6484.53,6503.18,519886180
2020-05-05,6518.89,6553.01,6411.87,6442.0,322659588
2020-05-06,6432.7,6517.02,6428.84,6466.45,190948953
2020-05-07,6450.55,6503.54,6404.14,6474.57,253010672
2020-05-08,6472.15,6525.9,6407.84,6442.32,185786889
2020-05-11,6442.86,6491.35,6395.08,6487.79,269753576
2020-05-12,6521.84,6549.65,6513.57,6516.36,318220912
2020-05-13,6488.21,6532.42,6436.66,6483.88,329289427
2020-05-14,6473.48,6506.84,6382.84,6440.1,262867757
2020-05-15,6477.59,6489.4,6372.85,6393.08,196049328
2020-05-18,6361.12,6392.57,6168.98,6188.5,794528796
2020-05-19,6180.67,6330.9,6135.14,6285.59,347948988
2020-05-20,6319.7,6326.04,6114.13,6119.78,540260225
2020-05-21,6090.95,6268.39,6052.28,6220.41,244537124
2020-05-22,6238.17,6243.69,6162.91,6203.77,312646361
2020-05-25,6182.69,6196.76,6120.78,6160.84,200934954
2020-05-26,6139.04,6208.1,6073.67,6088.73,273469657
2020-05-27,6100.58,6140.2,6073.69,6126.02,246905756
2020-05-28,6144.97,6171.48,6057.31,6084.54,223197474
2020-05-29,6110.73,6160.33,6084.93,6131.46,330675487
2020-06-01,6147.21,6176.69,6105.03,6115.76,331980488
2020-06-02,6121.48,6240.09,6076.12,6213.97,261033362
2020-06-03,6203.31,6246.91,6179.61,6209.07,345488399
2020-06-04,6225.31,6253.59,6070.19,6119.71,287972091
2020-06-05,6135.31,6180.73,6131.68,6136.49,307911326
2020-06-08,6102.75,6224.77,6072.78,6204.64,229446541
2020-06-09,6204.07,6257.63,6179.09,6179.33,180065927
2020-06-10,6223.1,6261.53,6198.45,6217.46,254878516
2020-06-11,6251.27,6267.65,6061.57,6086.9,626794231
2020-06-12,6078.64,6209.18,6030.13,6185.43,278957628
2020-06-15,6207.41,6272.17,6182.09,6198.33,203614882
2020-06-16,6230.82,6242.75,6150.98,6176.18,242648992
2020-06-17,6192.93,6244.12,6073.4,6139.55,288291481
2020-06-18,6131.02,6148.56,6092.84,6120.33,311553141
2020-06-19,6120.69,6157.49,6067.49,6129.28,280199841
2020-06-22,6147.96,6179.16,6057.17,6092.92,344229277
2020-06-23,6076.95,6092.32,6036.44,6054.71,219099774
2020-06-24,6019.08,6127.68,5980.35,6091.52,192904618
2020-06-25,6055.71,6084.01,6008.45,6048.41,288284871
2020-06-26,6032.63,6053.08,5975.24,6010.39,347963169
2020-06-29,5980.05,6027.91,5951.92,6025.56,331165414
2020-06-30,6021.41,6150.09,5987.05,6109.59,315950218
2020-07-01,6120.28,6127.22,5986.7,6002.21,301224559
2020-07-02,5955.71,5977.07,5911.93,5940.53,242948111
2020-07-03,5976.9,6032.83,5957.42,5996.64,302146228
2020-07-06,6001.76,6053.57,5947.35,5985.78,292576983
2020-07-07,5939.56,5967.4,5832.42,5881.29,206698775
2020-07-08,5891.35,5925.59,5771.62,5798.9,308510688
2020-07-09,5813.19,5945.97,5787.65,5892.16,237174594
2020-07-10,5891.43,5928.89,5858.08,5914.5,220597866
2020-07-13,5901.88,5964.35,5869.06,5874.44,277125558
2020-07-14,5882.93,5923.83,5837.43,5896.68,326812107
2020-07-15,5882.07,5921.4,5800.81,5862.67,199038920
2020-07-16,5870.06,5945.86,5864.62,5899.09,255075000
2020-07-17,5883.93,5938.69,5823.82,5856.78,285430735
2020-07-20,5871.53,5922.69,5761.12,5804.05,308208824
2020-07-21,5823.37,5878.26,5808.67,5809.16,190407235
2020-07-22,5784.39,5831.39,5776.31,5818.59,242080373
2020-07-23,5833.68,5927.95,5806.29,5895.7,231387298
2020-07-24,5903.36,5925.19,5884.88,5905.64,218544046
2020-07-27,5898.1,5912.22,5805.31,5846.44,278017370
2020-07-28,5868.15,5943.8,5843.08,5885.84,302370584
2020-07-29,5868.26,5949.86,5794.06,5929.4,234978246
2020-07-30,5947.62,5967.18,5781.02,5826.19,335685946
2020-07-31,5812.4,5978.82,5784.04,5941.79,303463408
2020-08-03,5929.56,5953.39,5906.89,5919.27,181538599
2020-08-04,5932.26,5997.77,5907.9,5977.53,349069040
2020-08-05,5959.24,5985.72,5902.12,5978.05,247935723
2020-08-06,5956.07,6037.09,5936.34,5991.67,296658605
2020-08-07,5977.81,6019.25,5961.79,6000.37,222246001
2020-08-10,5990.1,6013.84,5906.74,5940.52,300784089
2020-08-11,5949.15,5984.67,5884.92,5923.83,209956142
2020-08-12,5921.47,6000.08,5883.41,5948.69,226686460
2020-08-13,5975.71,6063.37,5934.52,6028.04,232855632
2020-08-14,6064.02,6178.3,6004.08,6147.09,292078837
2020-08-17,6153.41,6190.3,6095.06,6096.29,192725833
2020-08-18,6095.64,6139.35,6048.49,6094.24,256248537
2020-08-19,6106.47,6143.6,6050.06,6095.22,315279317
2020-08-20,6079.89,6168.11,6023.8,6109.84,183030590
2020-08-21,6131.4,6172.06,6092.26,6163.11,251600040
2020-08-24,6126.61,6215.0,6067.01,6210.45,207002148
2020-08-25,6158.81,6327.42,6130.0,6267.97,323867526
2020-08-26,6279.16,6329.61,6244.84,6324.09,296829727
2020-08-27,6380.49,6428.28,6260.8,6302.89,278381303
2020-08-28,6315.13,6358.3,6275.57,6353.71,237754810
2020-08-31,6391.68,6442.94,6332.31,6405.66,197864682
2020-09-01,6416.67,6443.67,6258.57,6285.08,220782251
2020-09-02,6269.66,6356.47,6252.3,6297.85,275913576
2020-09-03,6234.02,6244.65,6196.81,6219.72,266543055
2020-09-04,6216.32,6239.33,6158.29,6181.82,235506160
2020-09-07,6170.93,6185.41,6109.01,6152.29,347863534
2020-09-08,6185.58,6224.91,6049.77,6099.91,324077451
2020-09-09,6106.47,6213.87,6089.3,6188.29,344775383
2020-09-10,6204.99,6240.07,6175.37,6194.62,216124999
2020-09-11,6151.54,6196.2,6147.84,6156.97,253236920
2020-09-14,6178.19,6240.14,6152.15,6194.37,247159245
2020-09-15,6193.94,6224.72,6126.46,6178.59,283336576
2020-09-16,6168.68,6273.66,6130.11,6221.6,341312147
2020-09-17,6216.17,6338.26,6181.14,6301.97,273026397
2020-09-18,6281.14,6381.43,6266.0,6364.38,194954087
2020-09-21,6330.67,6362.57,6206.44,6224.36,569474990
2020-09-22,6167.98,6320.01,6114.36,6294.52,297866809
2020-09-23,6298.8,6380.42,6243.86,6329.61,301272841
2020-09-24,6351.27,6440.68,6278.42,6391.8,243756885
2020-09-25,6403.69,6433.34,6282.11,6304.79,247532310
2020-09-28,6283.41,6404.69,6268.89,6400.7,253838304
2020-09-29,6346.97,6393.43,6282.67,6331.03,267813760
2020-09-30,6348.84,6499.63,6335.43,6455.57,263958257
2020-10-01,6447.91,6494.74,6430.39,6490.06,197466811
2020-10-02,6512.92,6562.04,6420.77,6437.58,242315961
2020-10-05,6430.22,6596.78,6413.1,6562.74,343628869
2020-10-06,6557.43,6674.12,6509.04,6627.26,297502499
2020-10-07,6604.92,6652.37,6600.4,6631.07,299578012
2020-10-08,6616.27,6750.75,6555.9,6708.65,225851411
2020-10-09,6741.77,6803.87,6634.94,6664.87,342707129
2020-10-12,6663.87,6692.48,6540.29,6581.98,236641615
2020-10-13,6586.19,6608.66,6499.23,6514.18,305877026
2020-10-14,6496.22,6596.52,6492.72,6543.32,266477747
2020-10-15,6545.64,6605.11,6524.31,6578.55,306282378
2020-10-16,6596.88,6640.28,6525.93,6607.38,295854098
2020-10-19,6649.85,6718.27,6545.29,6585.53,192934001
2020-10-20,6553.67,6707.01,6545.08,6652.04,273222346
2020-10-21,6698.51,6736.8,6646.6,6664.22,291286374
2020-10-22,6652.46,6805.5,6633.64,6718.93,229714446
2020-10-23,6717.53,6750.87,6653.04,6714.66,311661856
2020-10-26,6677.83,6853.82,6660.67,6792.82,288335667
2020-10-27,6758.67,6805.57,6746.02,6799.67,343750719
2020-10-28,6816.02,6844.61,6772.31,6794.32,205414148
2020-10-29,6792.02,6802.5,6697.99,6742.91,197761642
2020-10-30,6732.48,6750.68,6648.32,6709.56,202090997
2020-11-02,6729.04,6821.25,6680.58,6742.95,282731518
2020-11-03,6716.31,6732.85,6687.52,6712.72,312205503
2020-11-04,6729.95,6766.5,6660.49,6700.9,263399561
2020-11-05,6717.67,6762.7,6603.79,6644.71,212336916
2020-11-06,6666.6,6706.26,6557.67,6623.35,267837306
2020-11-09,6622.3,6769.58,6588.95,6733.25,292064231
2020-11-10,6752.79,6764.99,6606.37,6621.34,342806942
2020-11-11,6600.1,6680.34,6591.13,6606.08,242528288
2020-11-12,6600.69,6664.6,6553.41,6566.89,240617657
2020-11-13,6539.92,6665.49,6495.46,6591.85,208689667
2020-11-16,6586.25,6642.62,6386.88,6461.3,269145595
2020-11-17,6461.74,6503.24,6458.73,6486.9,326366399
2020-11-18,6492.48,6495.44,6444.13,6469.37,345839186
2020-11-19,6432.51,6549.76,6412.0,6487.35,201907051
2020-11-20,6493.25,6530.98,6409.34,6444.94,313987587
2020-11-23,6432.9,6466.89,6337.02,6383.6,242905705
2020-11-24,6363.75,6423.83,6315.02,6349.78,268596014
2020-11-25,6322.42,6354.9,6301.86,6308.3,297654355
2020-11-26,6333.8,6483.32,6280.71,6424.56,227736374
2020-11-27,6447.19,6524.34,6407.17,6509.89,290626553
2020-11-30,6515.12,6559.98,6401.43,6448.23,314559807
2020-12-01,6429.68,6478.89,6266.61,6320.64,334979560
2020-12-02,6281.39,6351.65,6216.34,6350.87,271866732
2020-12-03,6346.46,6403.69,6298.36,6330.82,269001608
2020-12-04,6323.76,6411.68,6314.27,6380.22,235174038
2020-12-07,6399.41,6419.81,6288.93,6319.64,213637894
2020-12-08,6305.32,6389.73,6242.6,6343.74,324143947
2020-12-09,6296.4,6477.92,6265.04,6424.38,271191306
2020-12-10,6433.66,6491.07,6375.3,6425.37,260258321
2020-12-11,6437.13,6464.27,6392.87,6417.63,283415261
2020-12-14,6404.44,6469.28,6363.94,6462.52,228493210
2020-12-15,6445.68,6466.67,6362.9,6407.55,249953793
2020-12-16,6408.13,6492.75,6344.59,6454.82,251321711
2020-12-17,6443.12,6505.09,6435.88,6476.96,255998465
2020-12-18,6494.12,6514.98,6425.21,6453.63,281159841
2020-12-21,6410.83,6567.38,6359.49,6519.28,221066063
2020-12-22,6512.47,6578.51,6478.02,6542.42,263756204
2020-12-23,6549.15,6632.05,6501.15,6620.9,333603126
2020-12-24,6610.33,6665.38,6527.88,6560.5,310659516
2020-12-25,6574.43,6611.56,6539.51,6540.63,225924853
2020-12-28,6547.5,6561.61,6436.13,6482.42,290968735
2020-12-29,6444.05,6570.6,6419.08,6546.78,264973919
2020-12-30,6552.24,6612.07,6496.95,6520.46,344353722
2020-12-31,6490.6,6545.48,6447.33,6521.55,260337375
2021-01-01,6531.19,6623.26,6494.74,6577.43,333852066
2021-01-04,6600.11,6627.02,6509.22,6543.64,346603211
2021-01-05,6580.12,6583.99,6483.84,6511.47,321102646
2021-01-06,6544.02,6589.68,6454.67,6512.49,238926936
2021-01-07,6471.85,6485.42,6428.98,6459.3,333767424
2021-01-08,6456.83,6503.89,6399.59,6415.24,259369265
2021-01-11,6396.8,6436.04,6330.49,6371.16,188490439
2021-01-12,6357.38,6396.14,6306.58,6355.03,300527973
2021-01-13,6367.48,6434.3,6363.9,6390.87,259265413
2021-01-14,6393.2,6444.12,6298.42,6360.87,178928056
2021-01-15,6369.77,6482.56,6314.51,6435.97,181858401
2021-01-18,6432.14,6463.64,6382.09,6426.36,342691708
2021-01-19,6407.01,6469.18,6340.92,6376.37,290805385
2021-01-20,6386.93,6412.09,6327.98,6378.73,326777919
2021-01-21,6420.93,6439.27,6409.09,6434.77,318579306
2021-01-22,6469.15,6504.76,6405.73,6475.23,234967473
2021-01-25,6485.2,6519.66,6361.04,6411.92,193999769
2021-01-26,6460.49,6472.55,6419.28,6450.99,201173208
2021-01-27,6467.67,6537.84,6438.76,6509.43,312176941
2021-01-28,6509.16,6531.38,6455.33,6488.92,280608063
2021-01-29,6440.02,6588.33,6435.37,6551.14,266357740
2021-02-01,6556.82,6575.63,6516.83,6546.93,315402534
2021-02-02,6522.05,6572.89,6506.42,6567.52,308269364
2021-02-03,6556.27,6614.16,6506.71,6566.37,215689755
2021-02-04,6549.77,6649.9,6530.96,6602.38,208078677
2021-02-05,6557.29,6608.57,6529.02,6584.38,176258959
2021-02-08,6551.21,6576.43,6493.61,6543.37,202086251
2021-02-09,6527.06,6572.28,6509.55,6525.94,238987716
2021-02-10,6564.87,6598.1,6507.38,6519.8,312162972
2021-02-11,6522.55,6540.94,6446.75,6474.1,228664290
2021-02-12,6507.68,6536.46,6427.73,6433.34,290374498
2021-02-15,6405.35,6468.51,6384.05,6439.91,212530174
2021-02-16,6453.6,6457.42,6384.18,6406.93,298688238
2021-02-17,6463.02,6530.17,6430.29,6489.22,200432476
2021-02-18,6476.76,6594.81,6438.56,6549.26,189006953
2021-02-19,6555.33,6670.14,6524.95,6609.86,266175970
2021-02-22,6575.22,6666.58,6554.5,6599.02,287050980
2021-02-23,6605.65,6618.85,6568.19,6571.38,225051139
2021-02-24,6578.84,6671.43,6547.01,6652.59,204659506
2021-02-25,6657.01,6745.85,6623.48,6700.58,349443000
2021-02-26,6705.22,6719.71,6434.04,6445.96,631209945
2021-03-01,6445.16,6523.15,6399.22,6497.99,320208840
2021-03-02,6518.68,6553.1,6470.69,6529.67,281113596
2021-03-03,6550.23,6625.27,6507.82,6526.87,246248559
2021-03-04,6534.81,6572.09,6495.15,6514.72,315514892
2021-03-05,6566.02,6673.53,6522.68,6651.23,692967151
2021-03-08,6684.7,6712.26,6553.24,6590.36,343216776
2021-03-09,6562.03,6600.1,6475.61,6504.2,195346952
2021-03-10,6537.8,6581.71,6443.09,6504.93,215237774
2021-03-11,6478.88,6586.56,6449.05,6509.39,320630982
2021-03-12,6509.52,6557.31,6493.67,6516.09,188305043
2021-03-15,6543.03,6566.02,6425.05,6432.44,222088261
2021-03-16,6469.31,6555.25,6417.2,6532.28,209941644
2021-03-17,6527.43,6534.36,6468.74,6504.78,218696700
2021-03-18,6493.65,6573.17,6426.29,6548.19,293267121
2021-03-19,6529.49,6643.13,6494.1,6633.46,182396047
2021-03-22,6596.74,6632.64,6546.4,6570.78,331974960
2021-03-23,6591.51,6607.58,6509.41,6586.11,224046659
2021-03-24,6592.13,6650.53,6515.16,6581.42,258706013
2021-03-25,6551.33,6649.57,6541.97,6622.4,205590063
2021-03-26,6662.96,6711.83,6659.24,6682.98,177068496
2021-03-29,6691.59,6771.31,6670.69,6712.0,220447634
2021-03-30,6693.16,6818.81,6686.82,6789.36,239036726
2021-03-31,6770.69,6845.13,6742.64,6810.97,324507065
2021-04-01,6807.79,6854.18,6713.23,6765.11,214999181
2021-04-02,6782.49,6871.47,6746.41,6827.79,241654591
2021-04-05,6869.83,6972.66,6813.25,6896.66,205906273
2021-04-06,6805.86,7024.76,6756.12,6989.64,301098057
2021-04-07,6994.84,7012.38,6928.96,6938.72,244720332
2021-04-08,6935.15,6962.94,6873.12,6916.92,285225887
2021-04-09,6893.18,6933.25,6845.28,6862.65,338072800
2021-04-12,6889.63,6922.55,6585.37,6622.45,492433121
2021-04-13,6572.08,6769.32,6513.36,6727.35,288597916
2021-04-14,6769.03,6795.63,6711.1,6780.39,260311405
2021-04-15,6723.65,6799.35,6678.4,6777.72,285549633
2021-04-16,6790.68,6847.33,6773.97,6806.72,285472846
2021-04-19,6783.69,6828.05,6674.34,6713.1,214938139
2021-04-20,6733.44,6763.78,6639.3,6701.56,222468417
2021-04-21,6719.69,6735.51,6549.61,6602.58,343967055
2021-04-22,6611.24,6675.64,6542.34,6579.85,290853945
2021-04-23,6564.9,6712.64,6525.73,6668.71,193026629
2021-04-26,6690.09,6813.35,6657.58,6783.92,244477191
2021-04-27,6772.65,6827.14,6726.88,6794.1,289595718
2021-04-28,6778.69,6873.88,6727.71,6839.41,284634119
2021-04-29,6877.78,6987.46,6837.69,6922.68,325564543
2021-04-30,6950.72,7010.72,6869.64,6900.1,222672524
2021-05-03,6924.87,6954.59,6740.49,6762.32,279577234
2021-05-04,6734.12,6745.12,6690.97,6714.94,286917443
2021-05-05,6738.03,6739.73,6679.33,6703.88,252325553
2021-05-06,6719.42,6752.74,6649.1,6682.77,317691463
2021-05-07,6662.73,6752.26,6628.62,6721.21,336365469
2021-05-10,6711.2,6846.61,6676.0,6791.07,226261457
2021-05-11,6794.32,6819.51,6745.33,6800.24,273097012
2021-05-12,6810.22,6842.49,6767.62,6781.38,241212660
2021-05-13,6809.7,6845.89,6716.42,6784.88,334242020
2021-05-14,6746.32,6851.17,6679.25,6824.34,316541513
2021-05-17,6852.18,6892.75,6686.86,6735.77,286456224
2021-05-18,6721.29,6745.53,6686.19,6710.69,178394194
2021-05-19,6720.88,6824.2,6678.25,6786.56,222109148
2021-05-20,6743.85,6810.16,6698.43,6775.03,261376421
2021-05-21,6794.65,6850.26,6722.4,6756.55,256144781
2021-05-24,6733.17,6840.24,6725.41,6778.59,184806710
2021-05-25,6768.29,6811.84,6731.85,6790.96,322269375
2021-05-26,6744.45,6903.74,6685.89,6844.22,218568413
2021-05-27,6814.87,6895.29,6785.92,6861.4,255646061
2021-05-28,6828.38,6937.14,6796.61,6879.54,294252406
2021-05-31,6902.02,6932.2,6838.83,6868.79,339048661
2021-06-01,6866.03,6891.41,6809.76,6833.5,330315925
2021-06-02,6819.02,6925.66,6765.66,6869.18,231789860
2021-06-03,6888.35,6962.67,6828.9,6901.48,176562724
2021-06-04,6914.08,7016.63,6874.65,7009.56,239994766
2021-06-07,7018.32,7107.98,6967.13,7048.09,337898537
2021-06-08,7047.34,7205.36,7000.33,7140.99,297732424
2021-06-09,7126.68,7200.42,7030.51,7158.03,312998319
2021-06-10,7106.26,7194.4,7065.11,7171.6,295618746
2021-06-11,7183.61,7239.31,7138.87,7159.95,251562500
2021-06-14,7202.48,7243.28,7094.43,7142.95,235841318
